sc,name,market,industry,trade_date,trade_seq,lookback_obs,raw_close_price,adjustment_factor,adjusted_close_price,entry_price,range_high,range_low,range_width_pct,breakout_margin_pct,day_return_pct,gap_pct,body_ratio,upper_wick_ratio,lower_wick_ratio,volume_ratio,is_bullish,prior_return_20d_pct,prior_return_60d_pct,ma_gap_20_pct,ma_gap_60_pct,ma_slope_20_pct,ma_slope_60_pct,atr_20_pct,atr_20_to_range_ratio,return_20d_pct,return_60d_pct,return_120d_pct,return_240d_pct,future_max_return_240d_pct,future_min_return_60d_pct,dataset_split,bullish_count_10,bullish_count_20,bullish_count_60,up_day_count_10,up_day_count_20,up_day_count_60,high_volume_bullish_count_20,high_volume_bullish_count_60,long_upper_wick_count_20,long_upper_wick_count_60,long_lower_wick_count_20,long_lower_wick_count_60,range_high_touch_count_120,higher_high_count_20,higher_low_count_20,label,label_reason,case_id
2607,不二製油グループ本社,東証一部,食料品,2019-02-20,277,120,3925,1.0000000000,3925.00000000,3925.00000000,3800.00000000,3075.00000000,0.23577235772357723577,0.0328947368421053,0.0551075268817204,0.0752688172043011,0.55555555555555555556,0.11111111111111111111,0.33333333333333333333,2.4490139895499747,False,0.1025280898876404,0.2539936102236422,0.1039234988046688,0.1018059324412838,0.0108031272210377,0.0303453927547061,0.02726114649681528662,0.14758620689655172414,-0.04203821656050955414,-0.07898089171974522293,-0.28509554140127388535,-0.29197452229299363057,-0.01910828025477707006,-0.12866242038216560510,train,7,12,31,7,13,32,4,9,3,5,6,12,1,9,12,non_trend,early_drawdown_breached_failure_threshold,2607_2019-02-20
2613,J-オイルミルズ,東証一部,食料品,2019-10-09,431,120,4330,0.5000000000,2165.00000000,2165.00000000,2115.00000000,1912.50000000,0.10588235294117647059,0.0236406619385343,0.0236406619385343,-0.00118203309692671395,0.84000000000000000000,0.16000000000000000000,0E-20,2.0460199004975124,True,0.0704573547589617,0.0651906519065191,0.0444431043840077,0.0757986707799333,0.0474355735219808,0.0145996134778590,0.01749422632794457275,0.18703703703703703704,0.0346420323325635,0.0011547344110855,-0.03348729792147806005,-0.10046189376443418014,0.0993071593533487,-0.02886836027713625866,train,8,15,36,7,13,33,3,4,2,7,6,16,4,15,13,non_trend,future_max_return_never_reached_half_trend_threshold,2613_2019-10-09
2613,J-オイルミルズ,東証一部,食料品,2020-03-27,542,120,4760,0.5000000000,2380.00000000,2380.00000000,2312.50000000,1755.00000000,0.31766381766381766382,0.0291891891891892,0.0648769574944072,0.0100671140939597,0.92452830188679245283,0E-20,0.07547169811320754717,2.3717303822937626,True,0.1581508515815085,0.0781426953567384,0.2121983828866111,0.1532404603270745,-0.06316354527018966957,-0.03489799497281814462,0.04133403361344537815,0.17645739910313901345,-0.12920168067226890756,-0.17121848739495798319,-0.18382352941176470588,-0.12710084033613445378,-0.03991596638655462185,-0.17226890756302521008,train,5,10,24,6,8,21,2,6,5,12,4,9,1,11,11,non_trend,early_drawdown_breached_failure_threshold,2613_2020-03-27
2651,ローソン,東証一部,小売,2018-11-26,222,120,7670,1.0000000000,7670.00000000,7670.00000000,7490.00000000,6430.00000000,0.16485225505443234837,0.0240320427236315,0.0378890392422192,0.0027063599458728,0.92857142857142857143,0.03571428571428571429,0.03571428571428571429,2.1991042502936355,True,0.1115942028985507,0.1296023564064801,0.0551657724583849,0.1016685418811194,0.0431974741676234,0.0293226227730823,0.02112125162972620600,0.15283018867924528302,-0.11473272490221642764,-0.12385919165580182529,-0.33898305084745762712,-0.21251629726205997392,-0.00651890482398956975,-0.14080834419817470665,train,5,12,34,4,10,34,0,3,4,8,4,17,3,12,13,non_trend,early_drawdown_breached_failure_threshold,2651_2018-11-26
2651,ローソン,東証一部,小売,2020-01-10,491,120,6480,1.0000000000,6480.00000000,6480.00000000,6350.00000000,5240.00000000,0.21183206106870229008,0.0204724409448819,0.0285714285714286,0.0079365079365079,0.92857142857142857143,0.07142857142857142857,0E-20,1.8998258562069823,True,0.0782029950083195,0.1760435571687840,0.0429744084983100,0.0632537533841989,0.0289831069890692,0.0313346119133574,0.01712962962962962963,0.10000000000000000000,-0.02160493827160493827,-0.13271604938271604938,-0.16049382716049382716,-0.25771604938271604938,-0.00154320987654320988,-0.22685185185185185185,train,5,8,24,5,8,27,1,3,2,8,5,14,4,9,8,non_trend,early_drawdown_breached_failure_threshold,2651_2020-01-10
2652,まんだらけ,東証二部,小売,2018-09-14,175,120,764,0.2000000000,152.80000000,152.80000000,147.40000000,123.60000000,0.19255663430420711974,0.0366350067842605,0.0366350067842605,0.0054274084124830,0.50000000000000000000,0.15217391304347826087,0.34782608695652173913,5.6455862977602108,True,0.1385991058122206,0.2012578616352201,0.0807752157306550,0.1350186941342511,0.0687934684003629,0.0423796618918570,0.02087696335078534031,0.13403361344537815126,-0.12827225130890052356,-0.19109947643979057592,-0.23821989528795811518,-0.16492146596858638743,-0.02617801047120418848,-0.19109947643979057592,train,2,8,30,4,11,29,1,5,1,11,4,12,1,11,13,non_trend,early_drawdown_breached_failure_threshold,2652_2018-09-14
2654,アスモ,東証二部,小売,2020-01-09,490,120,658,1.0000000000,658.00000000,658.00000000,639.00000000,490.00000000,0.30408163265306122449,0.0297339593114241,0.0494417862838915,0.0047846889952153,1.00000000000000000000,0E-20,0E-20,1.5306122448979592,True,0.1729055258467023,0.1646017699115044,0.1172425503013838,0.1684621759204451,0.0661658218682114,0.0316316560820713,0.03548632218844984802,0.15671140939597315436,0.0607902735562310,-0.32066869300911854103,-0.21580547112462006079,-0.29331306990881458967,0.0987841945288754,-0.42401215805471124620,train,7,12,33,5,10,26,3,6,3,9,5,15,1,10,12,non_trend,early_drawdown_breached_failure_threshold,2654_2020-01-09
2655,マックスバリュ東北,東証二部,小売,2018-10-24,200,120,1693,1.0000000000,1693.00000000,1693.00000000,1636.00000000,1406.00000000,0.16358463726884779516,0.0348410757946210,0.0348410757946210,0.0085574572127139,0.93478260869565217391,0.06521739130434782609,0E-20,1.8461538461538462,True,0.0831733845169546,0.1572112098427888,0.0632084654755550,0.0961831072550099,0.0359106137982630,0.0325589169313054,0.00971647962197282930,0.07152173913043478261,-0.00118133490844654460,-0.08387477849970466627,-0.19196692262256349675,-0.12463083284111045481,0.0023626698168931,-0.22799763733018310691,train,6,10,36,6,12,38,0,10,5,8,1,13,2,10,13,non_trend,early_drawdown_breached_failure_threshold,2655_2018-10-24
2659,サンエー,東証一部,小売,2019-10-07,429,120,5040,0.5000000000,2520.00000000,2520.00000000,2440.00000000,2027.50000000,0.20345252774352651048,0.0327868852459016,0.0543933054393305,-0.02928870292887029289,0.86956521739130434783,0.13043478260869565217,0E-20,3.6859483918307448,True,0.1101321585903084,0.1016393442622951,0.0570469798657718,0.1167119038386972,0.0867855718274546,0.0273925827563312,0.02286706349206349206,0.13969696969696969697,0.0476190476190476,-0.10119047619047619048,-0.13095238095238095238,-0.07738095238095238095,0.0476190476190476,-0.10119047619047619048,train,6,14,34,4,11,31,3,7,2,5,2,15,5,12,12,non_trend,early_drawdown_breached_failure_threshold,2659_2019-10-07
2659,サンエー,東証一部,小売,2020-09-28,664,120,4870,0.5000000000,2435.00000000,2435.00000000,2372.50000000,1985.00000000,0.19521410579345088161,0.0263435194942044,0.0361702127659574,0.0074468085106383,0.75000000000000000000,0.08333333333333333333,0.16666666666666666667,1.5774077407740774,True,0.1312427409988386,0.2054455445544554,0.0842099404463739,0.1453433678269050,0.0784513805522209,0.0220539631031789,0.02130390143737166324,0.13387096774193548387,-0.12217659137577002053,-0.12525667351129363450,-0.02874743326488706366,-0.16940451745379876797,-0.00205338809034907598,-0.17145790554414784394,train,6,9,23,6,9,31,4,4,5,9,4,14,3,12,14,non_trend,early_drawdown_breached_failure_threshold,2659_2020-09-28
2664,カワチ薬品,東証一部,小売,2019-10-29,443,120,2253,1.0000000000,2253.00000000,2253.00000000,2182.00000000,1777.00000000,0.22791221159257175014,0.0325389550870761,0.0325389550870761,0.0004582951420715,0.74468085106382978723,0.25531914893617021277,0E-20,4.0353060993549847,True,0.0612341026848799,0.1071253071253071,0.0566055433100408,0.0938397676055768,0.0328909126138345,0.0197037831593713,0.02121615623612960497,0.11802469135802469136,0.0452729693741678,-0.02840656901908566356,0.1580115401686640,0.3084775854416334,0.4647137150466045,-0.04616067465601420328,train,5,11,39,5,9,33,1,6,1,4,5,13,5,11,9,neutral,advanced_but_not_enough_for_long_trend,2664_2019-10-29
2666,オートウェーブ,JQS,小売,2018-11-12,213,120,142,1.0000000000,142.00000000,142.00000000,138.00000000,116.00000000,0.18965517241379310345,0.0289855072463768,0.0676691729323308,0.1503759398496241,0.44000000000000000000,0.52000000000000000000,0.04000000000000000000,59.7978922091782284,False,0.1360000000000000,0.1451612903225806,0.0889570552147239,0.0845213849287169,-0.00874192322310908400,0.0096388638992417,0.04084507042253521127,0.26363636363636363636,-0.10563380281690140845,-0.12676056338028169014,-0.22535211267605633803,-0.03521126760563380282,0.3732394366197183,-0.28169014084507042254,train,4,7,26,4,8,23,4,6,4,16,4,17,6,10,10,non_trend,early_drawdown_breached_failure_threshold,2666_2018-11-12
2666,オートウェーブ,JQS,小売,2019-06-11,349,120,145,1.0000000000,145.00000000,145.00000000,135.00000000,102.00000000,0.32352941176470588235,0.0740740740740741,0.1240310077519380,0.1162790697674419,0.05263157894736842105,0.57894736842105263158,0.36842105263157894737,20.8091967967187308,True,0.2946428571428571,0.1693548387096774,0.2532411408815903,0.2019894998618403,-0.03341687552213868003,-0.03053844093222609162,0.04310344827586206897,0.18939393939393939394,-0.08965517241379310345,0.0206896551724138,-0.07586206896551724138,-0.22068965517241379310,0.3448275862068966,-0.13793103448275862069,train,5,8,19,5,9,23,4,5,6,9,9,34,1,7,9,non_trend,early_drawdown_breached_failure_threshold,2666_2019-06-11
2668,タビオ,東証二部,卸売,2020-12-22,719,120,1133,1.0000000000,1133.00000000,1133.00000000,1085.00000000,995.00000000,0.09045226130653266332,0.0442396313364055,0.0442396313364055,0E-20,0.71641791044776119403,0.26865671641791044776,0.01492537313432835821,7.1401151631477927,True,0.1184600197433366,0.1217821782178218,0.0931017848528702,0.1100587851077727,0.0241588854305617,0.0093285427036292,0.01218005295675198588,0.15333333333333333333,-0.06884377758164165931,-0.10503089143865842895,-0.09267431597528684907,-0.07325684024713150927,0.1041482789055605,-0.12886142983230361871,train,7,14,30,5,12,30,6,9,6,20,3,6,1,11,11,non_trend,early_drawdown_breached_failure_threshold,2668_2020-12-22
2670,エービーシー・マート,東証一部,小売,2019-10-15,434,120,7490,0.3333333333,2496.66666642,2496.66666642,2416.66666643,2149.99999979,0.12403100775164954029,0.0331034482749660,0.0331034482749660,0.0165517241354140,0.54545454555371900828,0.36363636361157024793,0.09090909083471074379,1.5829463005372087,True,0.1129271916798902,0.1063515509619378,0.0830742534896772,0.1001223990217258,0.0273341751463736,0.0010782728031512,0.02176234979934634698,0.20374999999662500000,-0.01068090787955992948,-0.05073431241889764902,-0.30173564753047855530,-0.24966622162813791776,0.0133511348464459,-0.06408544726534355554,train,7,12,37,5,10,32,1,4,5,9,3,15,1,10,9,non_trend,future_max_return_never_reached_half_trend_threshold,2670_2019-10-15
2673,夢みつけ隊,JQS,小売,2018-09-13,174,120,177,1.0000000000,177.00000000,177.00000000,144.00000000,112.00000000,0.28571428571428571429,0.2291666666666667,0.2642857142857143,0.1071428571428571,0.64705882352941176471,0E-20,0.35294117647058823529,8.4690647838269460,True,0.5803571428571429,0.3720930232558140,0.4848993288590604,0.4731585518102372,-0.00417710944026733500,-0.03790204190577872655,0.04661016949152542373,0.25781250000000000000,-0.15254237288135593220,-0.30508474576271186441,-0.31638418079096045198,-0.33898305084745762712,0.1864406779661017,-0.32768361581920903955,train,3,6,16,5,10,22,2,4,9,17,5,18,12,7,7,non_trend,early_drawdown_breached_failure_threshold,2673_2018-09-13
2673,夢みつけ隊,JQS,小売,2019-12-06,470,120,127,1.0000000000,127.00000000,127.00000000,124.00000000,109.00000000,0.13761467889908256881,0.0241935483870968,0.0241935483870968,-0.00806451612903225806,0.36363636363636363636,0.63636363636363636364,0E-20,17.4320030995738086,True,0.0762711864406780,0.1238938053097345,0.0609857978279031,0.0785562632696391,0.0101265822784810,0.0248041775456919,0.02519685039370078740,0.21333333333333333333,0.2362204724409449,-0.21259842519685039370,-0.07874015748031496063,-0.08661417322834645669,0.2362204724409449,-0.23622047244094488189,train,5,6,21,5,8,22,2,6,4,23,9,15,2,5,7,non_trend,early_drawdown_breached_failure_threshold,2673_2019-12-06
2674,ハードオフコーポレーション,東証一部,小売,2019-10-16,435,120,802,1.0000000000,802.00000000,802.00000000,784.00000000,673.00000000,0.16493313521545319465,0.0229591836734694,0.0229591836734694,0.0038265306122449,0.60000000000000000000,0.32000000000000000000,0.08000000000000000000,2.2936161364108962,True,0.1138888888888889,0.1185495118549512,0.0726944425867719,0.1076838082961190,0.0607973893303065,0.0248413503503267,0.01938902743142144638,0.14009009009009009009,0E-20,0.0286783042394015,-0.16458852867830423940,-0.16084788029925187032,0.0511221945137157,-0.01870324189526184539,train,6,10,26,7,12,31,2,3,3,4,5,24,3,10,9,non_trend,future_max_return_never_reached_half_trend_threshold,2674_2019-10-16
2676,高千穂交易,東証一部,卸売,2020-01-07,488,120,1223,0.5000000000,611.50000000,611.50000000,575.00000000,519.50000000,0.10683349374398460058,0.0634782608695652,0.0765845070422535,0.0096830985915493,0.36893203883495145631,0.61165048543689320388,0.01941747572815533981,7.9493365500603136,True,0.1168949771689498,0.0929401251117069,0.0862903583958787,0.0946683772413999,0.0216888243568220,0.0071062634275326,0.01782502044153720360,0.19639639639639639640,-0.05069501226492232216,-0.25511038430089942764,-0.24693376941946034342,-0.03597710547833197056,0.0515126737530662,-0.29844644317252657400,train,3,8,24,5,11,30,4,7,2,7,4,14,5,10,9,non_trend,early_drawdown_breached_failure_threshold,2676_2020-01-07
2676,高千穂交易,東証一部,卸売,2020-11-24,702,120,1077,0.5000000000,538.50000000,538.50000000,524.50000000,442.50000000,0.18531073446327683616,0.0266920877025739,0.0266920877025739,0.0104861773117255,1.00000000000000000000,0E-20,0E-20,1.3766088416340235,True,0.1183800623052960,0.1835164835164835,0.0953470633104500,0.1047853515925527,0.00117096018735362998,0.0280516741365674,0.01142061281337047354,0.07500000000000000000,0.1225626740947075,0.1272051996285980,0.0909935004642526,0.1792014856081708,0.1792014856081708,-0.02414113277623026927,train,6,10,27,8,11,32,6,7,2,5,7,17,4,7,12,non_trend,future_max_return_never_reached_half_trend_threshold,2676_2020-11-24
2678,アスクル,東証一部,小売,2019-12-18,478,120,3310,0.5000000000,1655.00000000,1655.00000000,1522.50000000,1151.50000000,0.32218844984802431611,0.0870279146141215,0.1014975041597338,0.0931780366056572,0.12500000000000000000,0.32500000000000000000,0.55000000000000000000,11.6544038552557979,True,0.1390227116311081,0.1775168979011028,0.1063388873105269,0.1301685578684998,0.0260996313126983,0.0132329283692074,0.02069486404833836858,0.09231805929919137466,0.0090634441087613,-0.20574018126888217523,0.1314199395770393,0.2749244712990937,0.4229607250755287,-0.32628398791540785498,train,7,12,29,5,12,31,2,3,3,14,6,13,4,10,11,non_trend,early_drawdown_breached_failure_threshold,2678_2019-12-18
2678,アスクル,東証一部,小売,2020-09-17,659,120,4035,0.5000000000,2017.50000000,2017.50000000,1910.00000000,1452.50000000,0.31497418244406196213,0.0562827225130890,0.1009549795361528,0.0954979536152797,0.07142857142857142857,0.75000000000000000000,0.17857142857142857143,5.9492124073051106,True,0.2912000000000000,0.0890688259109312,0.1873758552195983,0.2102881995650761,0.0865707434052758,-0.02221624792257307655,0.03258983890954151177,0.14371584699453551913,0.1028500619578686,0.0285006195786865,-0.08178438661710037175,-0.12614622057001239157,0.1672862453531599,-0.05700123915737298637,train,7,12,20,8,13,27,1,2,5,13,3,8,3,12,10,non_trend,future_max_return_never_reached_half_trend_threshold,2678_2020-09-17
2681,ゲオホールディングス,東証一部,小売,2018-11-12,213,120,1858,1.0000000000,1858.00000000,1858.00000000,1734.00000000,1375.00000000,0.26109090909090909091,0.0715109573241061,0.0897360703812317,0.0703812316715543,0.34020618556701030928,0.43298969072164948454,0.22680412371134020619,4.5712974822688256,True,0.1533209186840472,0.1670854271356784,0.1024089236976385,0.1354192129063799,0.0173235950986902,0.0433451995111843,0.03234660925726587729,0.16740947075208913649,-0.04843918191603875135,-0.13724434876210979548,-0.20775026910656620022,-0.25780409041980624327,0.0285252960172228,-0.17438105489773950484,train,7,14,34,6,11,31,2,3,2,8,2,10,6,10,10,non_trend,early_drawdown_breached_failure_threshold,2681_2018-11-12
2681,ゲオホールディングス,東証一部,小売,2020-04-27,563,120,1446,1.0000000000,1446.00000000,1446.00000000,1415.00000000,1090.00000000,0.29816513761467889908,0.0219081272084806,0.0219081272084806,0.0007067137809187,0.88235294117647058824,0.11764705882352941176,0E-20,1.2205008330639345,True,0.0593406593406593,0.1467089611419508,0.0972000910539495,0.1562295934005890,0.0869278350515464,0.0045651708257470,0.02908022130013831259,0.12938461538461538462,-0.06777316735822959889,0.0636237897648686,0.0892116182572614,-0.21438450899031811895,0.2192254495159059,-0.09543568464730290456,train,6,12,35,7,12,30,1,6,2,13,3,9,2,11,12,neutral,advanced_but_not_enough_for_long_trend,2681_2020-04-27
2686,ジーフット,東証一部,小売,2020-09-29,665,120,544,1.0000000000,544.00000000,544.00000000,530.00000000,397.00000000,0.33501259445843828715,0.0264150943396226,0.0322580645161290,0E-20,0.80952380952380952381,0E-20,0.19047619047619047619,1.3606312646619748,True,0.1380753138075314,0.0563106796116505,0.0775477864712291,0.0707256265581945,-0.01588693957115009747,0.0130267180646019,0.02003676470588235294,0.08195488721804511278,-0.15441176470588235294,-0.26286764705882352941,-0.24448529411764705882,-0.25367647058823529412,-0.01286764705882352941,-0.26286764705882352941,train,4,8,25,7,12,33,1,4,2,7,9,17,7,9,13,non_trend,early_drawdown_breached_failure_threshold,2686_2020-09-29
2692,伊藤忠食品,東証一部,卸売,2019-10-30,444,120,5230,1.0000000000,5230.00000000,5230.00000000,5100.00000000,4150.00000000,0.22891566265060240964,0.0254901960784314,0.0480961923847695,0.0010020040080160,1.00000000000000000000,0E-20,0E-20,2.2436459246275197,True,0.1899886234357224,0.1700223713646532,0.1026776301918617,0.1746429841471860,0.1005278728464528,0.0087414567835970,0.02088910133843212237,0.11500000000000000000,0.0019120458891013,-0.02485659655831739962,-0.10420650095602294455,0.0248565965583174,0.1089866156787763,-0.02676864244741873805,train,7,11,28,7,12,28,2,7,1,15,3,7,1,14,14,non_trend,future_max_return_never_reached_half_trend_threshold,2692_2019-10-30
2693,YKT,JQS,卸売,2019-10-21,438,120,368,1.0000000000,368.00000000,368.00000000,349.00000000,292.00000000,0.19520547945205479452,0.0544412607449857,0.1051051051051051,0.0240240240240240,0.36000000000000000000,0.58666666666666666667,0.05333333333333333333,74.9130209489969650,True,0.1323076923076923,0.0952380952380952,0.1183710682267133,0.1372064276885043,0.0472628898790579,0.0134140612766846,0.03845108695652173913,0.24824561403508771930,0.3505434782608696,0.3586956521739130,-0.25000000000000000000,-0.12500000000000000000,0.6684782608695652,0.0489130434782609,train,4,8,24,5,8,24,2,4,6,17,2,16,1,8,13,non_trend,confirm_horizon_return_non_positive,2693_2019-10-21
2695,くら寿司,東証一部,小売,2019-11-27,463,120,4940,0.5000000000,2470.00000000,2470.00000000,2417.50000000,2002.50000000,0.20724094881398252185,0.0217166494312306,0.0217166494312306,0.0072388831437435,0.70000000000000000000,0.30000000000000000000,0E-20,1.8772148261660760,True,0.0762527233115468,0.1932367149758454,0.0524073285044738,0.0903673184100649,0.0428793601421906,0.0330432469407920,0.01761133603238866397,0.10481927710843373494,0.0546558704453441,-0.08805668016194331984,-0.00404858299595141700,0.1295546558704453,0.3502024291497976,-0.08805668016194331984,train,4,9,34,5,10,32,2,5,4,14,8,15,3,12,14,non_trend,confirm_horizon_return_non_positive,2695_2019-11-27
2698,キャンドゥ,東証一部,小売,2020-04-16,556,120,1800,1.0000000000,1800.00000000,1800.00000000,1744.00000000,1448.00000000,0.20441988950276243094,0.0321100917431193,0.0321100917431193,0.0022935779816514,0.92857142857142857143,0E-20,0.07142857142857142857,1.8865886588658866,True,0.1450381679389313,0.1117974058060531,0.0679006852362730,0.1036963608678324,0.0778896882494005,0.0070289183904497,0.02433333333333333333,0.14797297297297297297,0.0755555555555556,0.3755555555555556,0.1477777777777778,0.1472222222222222,0.3888888888888889,-0.00944444444444444444,train,7,12,32,7,12,31,2,5,4,15,7,14,2,15,14,neutral,advanced_but_not_enough_for_long_trend,2698_2020-04-16
2702,日本マクドナルドホールディングス,JQS,小売,2019-10-07,429,120,5450,1.0000000000,5450.00000000,5450.00000000,5340.00000000,4750.00000000,0.12421052631578947368,0.0205992509363296,0.0263653483992467,0.0094161958568738,0.90000000000000000000,0E-20,0.10000000000000000000,1.8920885116702031,True,0.0792079207920792,0.1237113402061856,0.0563039054171916,0.0885667204846952,0.0290187475069805,0.0207448435216963,0.01036697247706422018,0.09576271186440677966,0.0091743119266055,-0.04770642201834862385,-0.08807339449541284404,-0.05871559633027522936,0.1302752293577982,-0.04954128440366972477,train,6,10,31,7,11,33,0,3,4,9,6,15,3,11,11,non_trend,future_max_return_never_reached_half_trend_threshold,2702_2019-10-07
2705,大戸屋ホールディングス,JQS,小売,2019-11-18,456,120,2459,1.0000000000,2459.00000000,2459.00000000,2323.00000000,2100.00000000,0.10619047619047619048,0.0585449849332759,0.0919182948490231,0.1101243339253996,0.13099041533546325879,0.61980830670926517572,0.24920127795527156550,16.7158308751229105,False,0.0894993354009747,0.1321362799263352,0.0776816040319930,0.1022374957976915,0.0218087369293119,0.0138686905411137,0.01903212688084587231,0.20986547085201793722,-0.04066693777958519723,-0.04392029280195201301,-0.15697437982919886133,-0.20577470516470109801,0.2403416022773485,-0.05612037413582757218,train,5,12,32,5,12,31,3,9,2,17,2,6,6,11,12,non_trend,confirm_horizon_return_non_positive,2705_2019-11-18
2706,ブロッコリー,JQS,その他製品,2019-12-18,478,120,1516,1.0000000000,1516.00000000,1516.00000000,1412.00000000,1070.00000000,0.31962616822429906542,0.0736543909348442,0.0790035587188612,0.0035587188612100,0.97247706422018348624,0.02752293577981651376,0E-20,5.5324459234608985,True,0.1355805243445693,0.3694670280036134,0.1172937318052843,0.1668868904824826,0.0402100582643361,0.0632484927844614,0.02519788918205804749,0.11169590643274853801,0.4544854881266491,-0.36477572559366754617,-0.12796833773087071240,-0.04617414248021108179,0.4544854881266491,-0.36477572559366754617,train,5,11,32,8,14,34,2,8,3,8,4,9,3,10,12,non_trend,early_drawdown_breached_failure_threshold,2706_2019-12-18
2714,プラマテルズ,JQS,卸売,2019-11-07,449,120,569,1.0000000000,569.00000000,569.00000000,556.00000000,496.00000000,0.12096774193548387097,0.0233812949640288,0.0233812949640288,0.0053956834532374,0.66666666666666666667,0.33333333333333333333,0E-20,1.7283950617283951,True,0.0838095238095238,0.1267326732673267,0.0531186377938182,0.0912229112062904,0.0422453703703704,0.0074384157140557,0.01634446397188049209,0.15500000000000000000,0.0421792618629174,0.1195079086115993,0E-20,-0.03866432337434094903,0.1353251318101933,0.0158172231985940,train,4,10,25,6,11,28,3,5,3,14,10,14,4,10,12,non_trend,future_max_return_never_reached_half_trend_threshold,2714_2019-11-07
2714,プラマテルズ,JQS,卸売,2020-11-27,702,120,660,1.0000000000,660.00000000,660.00000000,601.00000000,525.00000000,0.14476190476190476190,0.0981697171381032,0.1785714285714286,0.1785714285714286,,,,1.2786885245901639,False,0.1379310344827586,0.1640211640211640,0.1826897231430875,0.1580301789683004,-0.02880264531848242255,0.0029623111893239,0.01886363636363636364,0.16381578947368421053,0.1651515151515152,,,,0.1666666666666667,0.1515151515151515,train,6,10,27,6,9,25,4,8,4,7,3,14,5,8,9,incomplete,insufficient_future_bars,2714_2020-11-27
2715,エレマテック,東証一部,卸売,2018-10-04,187,120,2826,0.5000000000,1413.00000000,1413.00000000,1383.50000000,1148.00000000,0.20513937282229965157,0.0213227322009396,0.0401177769598822,0.0158262789841737,0.80487804878048780488,0.19512195121951219512,0E-20,2.1671597633136095,True,0.1450567260940032,0.0949244478884153,0.1002959040647874,0.1047117689982279,0.0493330337262272,-0.00898120468236494290,0.02777777777777777778,0.16666666666666666667,-0.16065109695682944091,-0.27565463552724699222,-0.36624203821656050955,-0.28874734607218683652,-0.02193913658881811748,-0.38358103326256192498,train,5,10,27,7,11,31,3,4,1,8,5,10,3,11,11,non_trend,early_drawdown_breached_failure_threshold,2715_2018-10-04
2715,エレマテック,東証一部,卸売,2019-12-13,475,120,1181,1.0000000000,1181.00000000,1181.00000000,1145.00000000,912.00000000,0.25548245614035087719,0.0314410480349345,0.0314410480349345,0.0209606986899563,0.42857142857142857143,0.46428571428571428571,0.10714285714285714286,2.2761681023231532,True,0.0755919854280510,0.1466019417475728,0.0987579662278457,0.1163274308400025,0.0046735523671543,0.0349910321213109,0.02260795935647756139,0.11459227467811158798,-0.03471634208298052498,-0.35901778154106689246,-0.24470787468247248095,-0.11685012701100762066,0.0491109229466554,-0.40558848433530906012,train,5,6,29,8,10,34,1,7,3,8,7,17,1,11,12,non_trend,early_drawdown_breached_failure_threshold,2715_2019-12-13
2715,エレマテック,東証一部,卸売,2020-09-16,658,120,997,1.0000000000,997.00000000,997.00000000,974.00000000,727.00000000,0.33975240715268225585,0.0236139630390144,0.0417972831765935,0E-20,1.00000000000000000000,0E-20,0E-20,1.2885258076494616,True,0.0992282249173098,0.1004415011037528,0.0758025357431886,0.1203296188781721,0.0616909153396724,0.0131494060946454,0.03094282848545636911,0.12489878542510121457,-0.00902708124373119358,0.0070210631895687,0.0571715145436309,0.2256770310932798,0.3259779338014042,-0.06218655967903711133,train,6,10,30,6,11,30,3,6,6,8,1,9,1,10,15,neutral,advanced_but_not_enough_for_long_trend,2715_2020-09-16
2726,パルグループホールディングス,東証一部,小売,2019-04-23,320,120,3555,0.1250000000,444.37500000,444.37500000,424.37500000,318.62500000,0.33189486072969792075,0.0471281296023564,0.0517751479289941,0.0029585798816568,0.82500000000000000000,0.05000000000000000000,0.12500000000000000000,1.8183984747378456,True,0.1196850393700787,0.1449275362318841,0.1106771850347575,0.1304675036966764,0.0078721561835787,0.0313195192207835,0.03610407876230661041,0.15171394799054373522,-0.05766526019690576653,-0.01547116736990154712,-0.01547116736990154712,-0.30576652601969057665,0.0731364275668073,-0.11533052039381153305,train,7,10,28,7,11,33,3,9,4,9,3,15,4,11,11,non_trend,early_drawdown_breached_failure_threshold,2726_2019-04-23
2730,エディオン,東証一部,小売,2019-11-01,446,120,1149,1.0000000000,1149.00000000,1149.00000000,1079.00000000,907.00000000,0.18963616317530319735,0.0648748841519926,0.0658627087198516,0.0083487940630798,0.75609756097560975610,0.03658536585365853659,0.20731707317073170732,3.2931080718691338,True,0.0839622641509434,0.1772540983606557,0.0818699684572289,0.1147042654334961,0.0226769378911892,0.0039283163430946,0.01818973020017406440,0.12151162790697674419,0.0330722367275892,-0.01827676240208877285,-0.19147084421235857267,-0.07484769364664926023,0.0809399477806789,-0.01827676240208877285,train,7,9,34,6,10,34,3,3,7,13,5,9,10,8,11,non_trend,future_max_return_never_reached_half_trend_threshold,2730_2019-11-01
